annual_GHI_kWh_per_m2_yr,farm_size_ha,surplus_kWh_yr,npv_eur,npv_additive_eur,payback_yr
800.0,47.63938010401343,1022.4344829304142,1531.367066829419,-57947.720637041726,5.735758496646074
825.4237288135594,47.63938010401343,1087.0438808467725,1531.367066829419,-57947.720637041726,5.735758496646074
850.8474576271186,47.63938010401343,1151.6532787631304,1531.367066829419,-57947.720637041726,5.735758496646074
876.271186440678,47.63938010401343,1216.2626766794883,1531.367066829419,-57947.720637041726,5.735758496646074
901.6949152542372,47.63938010401343,1280.8720745958462,1531.367066829419,-57947.720637041726,5.735758496646074
927.1186440677966,47.63938010401343,1345.4814725122046,1531.367066829419,-57947.720637041726,5.735758496646074
952.542372881356,47.63938010401343,1410.0908704285625,1531.367066829419,-57947.720637041726,5.735758496646074
977.9661016949153,47.63938010401343,1474.700268344921,1531.367066829419,-57947.720637041726,5.735758496646074
1003.3898305084746,47.63938010401343,1539.3096662612788,1531.367066829419,-57947.720637041726,5.735758496646074
1028.8135593220338,47.63938010401343,1603.9190641776363,1531.367066829419,-57947.720637041726,5.735758496646074
1054.2372881355932,47.63938010401343,1668.5284620939947,1531.367066829419,-57947.720637041726,5.735758496646074
1079.6610169491526,47.63938010401343,1733.137860010353,1531.367066829419,-57947.720637041726,5.735758496646074
1105.084745762712,47.63938010401343,1797.747257926711,1531.367066829419,-57947.720637041726,5.735758496646074
1130.508474576271,47.63938010401343,1862.3566558430684,1531.367066829419,-57947.720637041726,5.735758496646074
1155.9322033898306,47.63938010401343,1926.9660537594273,1531.367066829419,-57947.720637041726,5.735758496646074
1181.3559322033898,47.63938010401343,1991.5754516757847,1531.367066829419,-57947.720637041726,5.735758496646074
1206.7796610169491,47.63938010401343,2056.184849592143,1531.367066829419,-57947.720637041726,5.735758496646074
1232.2033898305085,47.63938010401343,2120.794247508501,1531.367066829419,-57947.720637041726,5.735758496646074
1257.6271186440677,47.63938010401343,2185.403645424859,1531.367066829419,-57947.720637041726,5.735758496646074
1283.0508474576272,47.63938010401343,2250.013043341218,1531.367066829419,-57947.720637041726,5.735758496646074
1308.4745762711864,47.63938010401343,2314.6224412575752,1531.367066829419,-57947.720637041726,5.735758496646074
1333.8983050847457,47.63938010401343,2379.231839173933,1531.367066829419,-57947.720637041726,5.735758496646074
1359.322033898305,47.63938010401343,2443.8412370902915,1531.367066829419,-57947.720637041726,5.735758496646074
1384.7457627118642,47.63938010401343,2508.450635006649,1531.367066829419,-57947.720637041726,5.735758496646074
1410.1694915254238,47.63938010401343,2573.060032923008,1531.367066829419,-57947.720637041726,5.735758496646074
1435.593220338983,47.63938010401343,2637.6694308393653,1531.367066829419,-57947.720637041726,5.735758496646074
1461.0169491525423,47.63938010401343,2702.2788287557237,1531.367066829419,-57947.720637041726,5.735758496646074
1486.4406779661017,47.63938010401343,2766.8882266720816,1531.367066829419,-57947.720637041726,5.735758496646074
1511.864406779661,47.63938010401343,2831.49762458844,1531.367066829419,-57947.720637041726,5.735758496646074
1537.2881355932204,47.63938010401343,2896.107022504798,1531.367066829419,-57947.720637041726,5.735758496646074
1562.7118644067796,47.63938010401343,2960.716420421156,1531.367066829419,-57947.720637041726,5.735758496646074
1588.135593220339,47.63938010401343,3025.3258183375137,1531.367066829419,-57947.720637041726,5.735758496646074
1613.5593220338983,47.63938010401343,3089.935216253872,1531.367066829419,-57947.720637041726,5.735758496646074
1638.9830508474577,47.63938010401343,3154.54461417023,1531.367066829419,-57947.720637041726,5.735758496646074
1664.406779661017,47.63938010401343,3219.154012086588,1531.367066829419,-57947.720637041726,5.735758496646074
1689.8305084745762,47.63938010401343,3283.763410002946,1531.367066829419,-57947.720637041726,5.735758496646074
1715.2542372881355,47.63938010401343,3348.372807919304,1531.367066829419,-57947.720637041726,5.735758496646074
1740.677966101695,47.63938010401343,3412.9822058356626,1531.367066829419,-57947.720637041726,5.735758496646074
1766.1016949152543,47.63938010401343,3477.5916037520205,1531.367066829419,-57947.720637041726,5.735758496646074
1791.5254237288136,47.63938010401343,3542.2010016683785,1531.367066829419,-57947.720637041726,5.735758496646074
1816.9491525423728,47.63938010401343,3606.8103995847364,1531.367066829419,-57947.720637041726,5.735758496646074
1842.3728813559321,47.63938010401343,3671.4197975010943,1531.367066829419,-57947.720637041726,5.735758496646074
1867.7966101694915,47.63938010401343,3736.0291954174522,1531.367066829419,-57947.720637041726,5.735758496646074
1893.2203389830509,47.63938010401343,3800.638593333811,1531.367066829419,-57947.720637041726,5.735758496646074
1918.6440677966102,47.63938010401343,3865.247991250169,1531.367066829419,-57947.720637041726,5.735758496646074
1944.0677966101696,47.63938010401343,3929.857389166527,1531.367066829419,-57947.720637041726,5.735758496646074
1969.4915254237287,47.63938010401343,3994.466787082885,1531.367066829419,-57947.720637041726,5.735758496646074
1994.915254237288,47.63938010401343,4059.0761849992427,1531.367066829419,-57947.720637041726,5.735758496646074
2020.3389830508474,47.63938010401343,4123.685582915601,1531.367066829419,-57947.720637041726,5.735758496646074
2045.7627118644068,47.63938010401343,4188.29498083196,1531.367066829419,-57947.720637041726,5.735758496646074
2071.186440677966,47.63938010401343,4252.904378748317,1531.367066829419,-57947.720637041726,5.735758496646074
2096.610169491525,47.63938010401343,4317.513776664675,1531.367066829419,-57947.720637041726,5.735758496646074
2122.0338983050847,47.63938010401343,4382.123174581034,1531.367066829419,-57947.720637041726,5.735758496646074
2147.4576271186443,47.63938010401343,4446.7325724973925,1531.367066829419,-57947.720637041726,5.735758496646074
2172.8813559322034,47.63938010401343,4511.34197041375,1531.367066829419,-57947.720637041726,5.735758496646074
2198.3050847457625,47.63938010401343,4575.9513683301075,1531.367066829419,-57947.720637041726,5.735758496646074
2223.728813559322,47.63938010401343,4640.560766246466,1531.367066829419,-57947.720637041726,5.735758496646074
2249.1525423728813,47.63938010401343,4705.170164162823,1531.367066829419,-57947.720637041726,5.735758496646074
2274.576271186441,47.63938010401343,4769.779562079182,1531.367066829419,-57947.720637041726,5.735758496646074
2300.0,47.63938010401343,4834.38895999554,1531.367066829419,-57947.720637041726,5.735758496646074
800.0,53.55666917706899,951.3108349937017,2382.2687499762123,-57096.81895389494,4.975993016117942
825.4237288135594,53.55666917706899,1015.9202329100601,2382.2687499762123,-57096.81895389494,4.975993016117942
850.8474576271186,53.55666917706899,1080.529630826418,2382.2687499762123,-57096.81895389494,4.975993016117942
876.271186440678,53.55666917706899,1145.139028742776,2382.2687499762123,-57096.81895389494,4.975993016117942
901.6949152542372,53.55666917706899,1209.7484266591339,2382.2687499762123,-57096.81895389494,4.975993016117942
927.1186440677966,53.55666917706899,1274.3578245754923,2382.2687499762123,-57096.81895389494,4.975993016117942
952.542372881356,53.55666917706899,1338.9672224918502,2382.2687499762123,-57096.81895389494,4.975993016117942
977.9661016949153,53.55666917706899,1403.5766204082086,2382.2687499762123,-57096.81895389494,4.975993016117942
1003.3898305084746,53.55666917706899,1468.1860183245665,2382.2687499762123,-57096.81895389494,4.975993016117942
1028.8135593220338,53.55666917706899,1532.795416240924,2382.2687499762123,-57096.81895389494,4.975993016117942
1054.2372881355932,53.55666917706899,1597.4048141572823,2382.2687499762123,-57096.81895389494,4.975993016117942
1079.6610169491526,53.55666917706899,1662.0142120736407,2382.2687499762123,-57096.81895389494,4.975993016117942
1105.084745762712,53.55666917706899,1726.6236099899986,2382.2687499762123,-57096.81895389494,4.975993016117942
1130.508474576271,53.55666917706899,1791.233007906356,2382.2687499762123,-57096.81895389494,4.975993016117942
1155.9322033898306,53.55666917706899,1855.842405822715,2382.2687499762123,-57096.81895389494,4.975993016117942
1181.3559322033898,53.55666917706899,1920.4518037390724,2382.2687499762123,-57096.81895389494,4.975993016117942
1206.7796610169491,53.55666917706899,1985.0612016554308,2382.2687499762123,-57096.81895389494,4.975993016117942
1232.2033898305085,53.55666917706899,2049.6705995717884,2382.2687499762123,-57096.81895389494,4.975993016117942
1257.6271186440677,53.55666917706899,2114.2799974881464,2382.2687499762123,-57096.81895389494,4.975993016117942
1283.0508474576272,53.55666917706899,2178.889395404505,2382.2687499762123,-57096.81895389494,4.975993016117942
1308.4745762711864,53.55666917706899,2243.498793320863,2382.2687499762123,-57096.81895389494,4.975993016117942
1333.8983050847457,53.55666917706899,2308.108191237221,2382.2687499762123,-57096.81895389494,4.975993016117942
1359.322033898305,53.55666917706899,2372.717589153579,2382.2687499762123,-57096.81895389494,4.975993016117942
1384.7457627118642,53.55666917706899,2437.326987069937,2382.2687499762123,-57096.81895389494,4.975993016117942
1410.1694915254238,53.55666917706899,2501.9363849862957,2382.2687499762123,-57096.81895389494,4.975993016117942
1435.593220338983,53.55666917706899,2566.5457829026527,2382.2687499762123,-57096.81895389494,4.975993016117942
1461.0169491525423,53.55666917706899,2631.1551808190115,2382.2687499762123,-57096.81895389494,4.975993016117942
1486.4406779661017,53.55666917706899,2695.7645787353695,2382.2687499762123,-57096.81895389494,4.975993016117942
1511.864406779661,53.55666917706899,2760.3739766517274,2382.2687499762123,-57096.81895389494,4.975993016117942
1537.2881355932204,53.55666917706899,2824.9833745680853,2382.2687499762123,-57096.81895389494,4.975993016117942
1562.7118644067796,53.55666917706899,2889.5927724844432,2382.2687499762123,-57096.81895389494,4.975993016117942
1588.135593220339,53.55666917706899,2954.202170400801,2382.2687499762123,-57096.81895389494,4.975993016117942
1613.5593220338983,53.55666917706899,3018.81156831716,2382.2687499762123,-57096.81895389494,4.975993016117942
1638.9830508474577,53.55666917706899,3083.420966233518,2382.2687499762123,-57096.81895389494,4.975993016117942
1664.406779661017,53.55666917706899,3148.030364149876,2382.2687499762123,-57096.81895389494,4.975993016117942
1689.8305084745762,53.55666917706899,3212.6397620662337,2382.2687499762123,-57096.81895389494,4.975993016117942
1715.2542372881355,53.55666917706899,3277.2491599825917,2382.2687499762123,-57096.81895389494,4.975993016117942
1740.677966101695,53.55666917706899,3341.8585578989505,2382.2687499762123,-57096.81895389494,4.975993016117942
1766.1016949152543,53.55666917706899,3406.4679558153084,2382.2687499762123,-57096.81895389494,4.975993016117942
1791.5254237288136,53.55666917706899,3471.0773537316663,2382.2687499762123,-57096.81895389494,4.975993016117942
1816.9491525423728,53.55666917706899,3535.6867516480243,2382.2687499762123,-57096.81895389494,4.975993016117942
1842.3728813559321,53.55666917706899,3600.296149564382,2382.2687499762123,-57096.81895389494,4.975993016117942
1867.7966101694915,53.55666917706899,3664.90554748074,2382.2687499762123,-57096.81895389494,4.975993016117942
1893.2203389830509,53.55666917706899,3729.514945397099,2382.2687499762123,-57096.81895389494,4.975993016117942
1918.6440677966102,53.55666917706899,3794.124343313457,2382.2687499762123,-57096.81895389494,4.975993016117942
1944.0677966101696,53.55666917706899,3858.7337412298148,2382.2687499762123,-57096.81895389494,4.975993016117942
1969.4915254237287,53.55666917706899,3923.3431391461727,2382.2687499762123,-57096.81895389494,4.975993016117942
1994.915254237288,53.55666917706899,3987.9525370625306,2382.2687499762123,-57096.81895389494,4.975993016117942
2020.3389830508474,53.55666917706899,4052.5619349788885,2382.2687499762123,-57096.81895389494,4.975993016117942
2045.7627118644068,53.55666917706899,4117.171332895247,2382.2687499762123,-57096.81895389494,4.975993016117942
2071.186440677966,53.55666917706899,4181.780730811604,2382.2687499762123,-57096.81895389494,4.975993016117942
2096.610169491525,53.55666917706899,4246.390128727962,2382.2687499762123,-57096.81895389494,4.975993016117942
2122.0338983050847,53.55666917706899,4310.999526644321,2382.2687499762123,-57096.81895389494,4.975993016117942
2147.4576271186443,53.55666917706899,4375.60892456068,2382.2687499762123,-57096.81895389494,4.975993016117942
2172.8813559322034,53.55666917706899,4440.218322477037,2382.2687499762123,-57096.81895389494,4.975993016117942
2198.3050847457625,53.55666917706899,4504.827720393395,2382.2687499762123,-57096.81895389494,4.975993016117942
2223.728813559322,53.55666917706899,4569.437118309754,2382.2687499762123,-57096.81895389494,4.975993016117942
2249.1525423728813,53.55666917706899,4634.046516226111,2382.2687499762123,-57096.81895389494,4.975993016117942
2274.576271186441,53.55666917706899,4698.65591414247,2382.2687499762123,-57096.81895389494,4.975993016117942
2300.0,53.55666917706899,4763.2653120588275,2382.2687499762123,-57096.81895389494,4.975993016117942
800.0,60.208944933361316,871.3529162530263,3338.8609610210624,-56140.226742850085,4.344939094030037
825.4237288135594,60.208944933361316,935.9623141693846,3338.8609610210624,-56140.226742850085,4.344939094030037
850.8474576271186,60.208944933361316,1000.5717120857425,3338.8609610210624,-56140.226742850085,4.344939094030037
876.271186440678,60.208944933361316,1065.1811100021005,3338.8609610210624,-56140.226742850085,4.344939094030037
901.6949152542372,60.208944933361316,1129.7905079184584,3338.8609610210624,-56140.226742850085,4.344939094030037
927.1186440677966,60.208944933361316,1194.3999058348168,3338.8609610210624,-56140.226742850085,4.344939094030037
952.542372881356,60.208944933361316,1259.0093037511747,3338.8609610210624,-56140.226742850085,4.344939094030037
977.9661016949153,60.208944933361316,1323.618701667533,3338.8609610210624,-56140.226742850085,4.344939094030037
1003.3898305084746,60.208944933361316,1388.228099583891,3338.8609610210624,-56140.226742850085,4.344939094030037
1028.8135593220338,60.208944933361316,1452.8374975002484,3338.8609610210624,-56140.226742850085,4.344939094030037
1054.2372881355932,60.208944933361316,1517.4468954166068,3338.8609610210624,-56140.226742850085,4.344939094030037
1079.6610169491526,60.208944933361316,1582.0562933329652,3338.8609610210624,-56140.226742850085,4.344939094030037
1105.084745762712,60.208944933361316,1646.6656912493231,3338.8609610210624,-56140.226742850085,4.344939094030037
1130.508474576271,60.208944933361316,1711.2750891656806,3338.8609610210624,-56140.226742850085,4.344939094030037
1155.9322033898306,60.208944933361316,1775.8844870820394,3338.8609610210624,-56140.226742850085,4.344939094030037
1181.3559322033898,60.208944933361316,1840.4938849983969,3338.8609610210624,-56140.226742850085,4.344939094030037
1206.7796610169491,60.208944933361316,1905.1032829147553,3338.8609610210624,-56140.226742850085,4.344939094030037
1232.2033898305085,60.208944933361316,1969.7126808311132,3338.8609610210624,-56140.226742850085,4.344939094030037
1257.6271186440677,60.208944933361316,2034.322078747471,3338.8609610210624,-56140.226742850085,4.344939094030037
1283.0508474576272,60.208944933361316,2098.93147666383,3338.8609610210624,-56140.226742850085,4.344939094030037
1308.4745762711864,60.208944933361316,2163.5408745801874,3338.8609610210624,-56140.226742850085,4.344939094030037
1333.8983050847457,60.208944933361316,2228.1502724965453,3338.8609610210624,-56140.226742850085,4.344939094030037
1359.322033898305,60.208944933361316,2292.7596704129037,3338.8609610210624,-56140.226742850085,4.344939094030037
1384.7457627118642,60.208944933361316,2357.369068329261,3338.8609610210624,-56140.226742850085,4.344939094030037
1410.1694915254238,60.208944933361316,2421.97846624562,3338.8609610210624,-56140.226742850085,4.344939094030037
1435.593220338983,60.208944933361316,2486.5878641619774,3338.8609610210624,-56140.226742850085,4.344939094030037
1461.0169491525423,60.208944933361316,2551.197262078336,3338.8609610210624,-56140.226742850085,4.344939094030037
1486.4406779661017,60.208944933361316,2615.8066599946937,3338.8609610210624,-56140.226742850085,4.344939094030037
1511.864406779661,60.208944933361316,2680.416057911052,3338.8609610210624,-56140.226742850085,4.344939094030037
1537.2881355932204,60.208944933361316,2745.02545582741,3338.8609610210624,-56140.226742850085,4.344939094030037
1562.7118644067796,60.208944933361316,2809.634853743768,3338.8609610210624,-56140.226742850085,4.344939094030037
1588.135593220339,60.208944933361316,2874.244251660126,3338.8609610210624,-56140.226742850085,4.344939094030037
1613.5593220338983,60.208944933361316,2938.8536495764843,3338.8609610210624,-56140.226742850085,4.344939094030037
1638.9830508474577,60.208944933361316,3003.463047492842,3338.8609610210624,-56140.226742850085,4.344939094030037
1664.406779661017,60.208944933361316,3068.0724454092,3338.8609610210624,-56140.226742850085,4.344939094030037
1689.8305084745762,60.208944933361316,3132.681843325558,3338.8609610210624,-56140.226742850085,4.344939094030037
1715.2542372881355,60.208944933361316,3197.291241241916,3338.8609610210624,-56140.226742850085,4.344939094030037
1740.677966101695,60.208944933361316,3261.9006391582748,3338.8609610210624,-56140.226742850085,4.344939094030037
1766.1016949152543,60.208944933361316,3326.5100370746327,3338.8609610210624,-56140.226742850085,4.344939094030037
1791.5254237288136,60.208944933361316,3391.1194349909906,3338.8609610210624,-56140.226742850085,4.344939094030037
1816.9491525423728,60.208944933361316,3455.7288329073485,3338.8609610210624,-56140.226742850085,4.344939094030037
1842.3728813559321,60.208944933361316,3520.3382308237065,3338.8609610210624,-56140.226742850085,4.344939094030037
1867.7966101694915,60.208944933361316,3584.9476287400644,3338.8609610210624,-56140.226742850085,4.344939094030037
1893.2203389830509,60.208944933361316,3649.557026656423,3338.8609610210624,-56140.226742850085,4.344939094030037
1918.6440677966102,60.208944933361316,3714.166424572781,3338.8609610210624,-56140.226742850085,4.344939094030037
1944.0677966101696,60.208944933361316,3778.775822489139,3338.8609610210624,-56140.226742850085,4.344939094030037
1969.4915254237287,60.208944933361316,3843.385220405497,3338.8609610210624,-56140.226742850085,4.344939094030037
1994.915254237288,60.208944933361316,3907.994618321855,3338.8609610210624,-56140.226742850085,4.344939094030037
2020.3389830508474,60.208944933361316,3972.604016238213,3338.8609610210624,-56140.226742850085,4.344939094030037
2045.7627118644068,60.208944933361316,4037.2134141545716,3338.8609610210624,-56140.226742850085,4.344939094030037
2071.186440677966,60.208944933361316,4101.822812070928,3338.8609610210624,-56140.226742850085,4.344939094030037
2096.610169491525,60.208944933361316,4166.432209987286,3338.8609610210624,-56140.226742850085,4.344939094030037
2122.0338983050847,60.208944933361316,4231.041607903646,3338.8609610210624,-56140.226742850085,4.344939094030037
2147.4576271186443,60.208944933361316,4295.651005820004,3338.8609610210624,-56140.226742850085,4.344939094030037
2172.8813559322034,60.208944933361316,4360.260403736362,3338.8609610210624,-56140.226742850085,4.344939094030037
2198.3050847457625,60.208944933361316,4424.86980165272,3338.8609610210624,-56140.226742850085,4.344939094030037
2223.728813559322,60.208944933361316,4489.4791995690775,3338.8609610210624,-56140.226742850085,4.344939094030037
2249.1525423728813,60.208944933361316,4554.0885974854355,3338.8609610210624,-56140.226742850085,4.344939094030037
2274.576271186441,60.208944933361316,4618.697995401793,3338.8609610210624,-56140.226742850085,4.344939094030037
2300.0,60.208944933361316,4683.307393318151,3338.8609610210624,-56140.226742850085,4.344939094030037
800.0,67.68750009458535,781.4634216220802,4414.271524139906,-55064.816179731235,3.7968952619144023
825.4237288135594,67.68750009458535,846.0728195384386,4414.271524139906,-55064.816179731235,3.7968952619144023
850.8474576271186,67.68750009458535,910.6822174547965,4414.271524139906,-55064.816179731235,3.7968952619144023
876.271186440678,67.68750009458535,975.2916153711544,4414.271524139906,-55064.816179731235,3.7968952619144023
901.6949152542372,67.68750009458535,1039.9010132875123,4414.271524139906,-55064.816179731235,3.7968952619144023
927.1186440677966,67.68750009458535,1104.5104112038707,4414.271524139906,-55064.816179731235,3.7968952619144023
952.542372881356,67.68750009458535,1169.1198091202286,4414.271524139906,-55064.816179731235,3.7968952619144023
977.9661016949153,67.68750009458535,1233.729207036587,4414.271524139906,-55064.816179731235,3.7968952619144023
1003.3898305084746,67.68750009458535,1298.338604952945,4414.271524139906,-55064.816179731235,3.7968952619144023
1028.8135593220338,67.68750009458535,1362.9480028693024,4414.271524139906,-55064.816179731235,3.7968952619144023
1054.2372881355932,67.68750009458535,1427.5574007856608,4414.271524139906,-55064.816179731235,3.7968952619144023
1079.6610169491526,67.68750009458535,1492.1667987020192,4414.271524139906,-55064.816179731235,3.7968952619144023
1105.084745762712,67.68750009458535,1556.776196618377,4414.271524139906,-55064.816179731235,3.7968952619144023
1130.508474576271,67.68750009458535,1621.3855945347345,4414.271524139906,-55064.816179731235,3.7968952619144023
1155.9322033898306,67.68750009458535,1685.9949924510934,4414.271524139906,-55064.816179731235,3.7968952619144023
1181.3559322033898,67.68750009458535,1750.6043903674508,4414.271524139906,-55064.816179731235,3.7968952619144023
1206.7796610169491,67.68750009458535,1815.2137882838092,4414.271524139906,-55064.816179731235,3.7968952619144023
1232.2033898305085,67.68750009458535,1879.8231862001671,4414.271524139906,-55064.816179731235,3.7968952619144023
1257.6271186440677,67.68750009458535,1944.432584116525,4414.271524139906,-55064.816179731235,3.7968952619144023
1283.0508474576272,67.68750009458535,2009.0419820328839,4414.271524139906,-55064.816179731235,3.7968952619144023
1308.4745762711864,67.68750009458535,2073.6513799492413,4414.271524139906,-55064.816179731235,3.7968952619144023
1333.8983050847457,67.68750009458535,2138.2607778655993,4414.271524139906,-55064.816179731235,3.7968952619144023
1359.322033898305,67.68750009458535,2202.8701757819576,4414.271524139906,-55064.816179731235,3.7968952619144023
1384.7457627118642,67.68750009458535,2267.479573698315,4414.271524139906,-55064.816179731235,3.7968952619144023
1410.1694915254238,67.68750009458535,2332.088971614674,4414.271524139906,-55064.816179731235,3.7968952619144023
1435.593220338983,67.68750009458535,2396.6983695310314,4414.271524139906,-55064.816179731235,3.7968952619144023
1461.0169491525423,67.68750009458535,2461.30776744739,4414.271524139906,-55064.816179731235,3.7968952619144023
1486.4406779661017,67.68750009458535,2525.9171653637477,4414.271524139906,-55064.816179731235,3.7968952619144023
1511.864406779661,67.68750009458535,2590.526563280106,4414.271524139906,-55064.816179731235,3.7968952619144023
1537.2881355932204,67.68750009458535,2655.135961196464,4414.271524139906,-55064.816179731235,3.7968952619144023
1562.7118644067796,67.68750009458535,2719.745359112822,4414.271524139906,-55064.816179731235,3.7968952619144023
1588.135593220339,67.68750009458535,2784.35475702918,4414.271524139906,-55064.816179731235,3.7968952619144023
1613.5593220338983,67.68750009458535,2848.964154945538,4414.271524139906,-55064.816179731235,3.7968952619144023
1638.9830508474577,67.68750009458535,2913.573552861896,4414.271524139906,-55064.816179731235,3.7968952619144023
1664.406779661017,67.68750009458535,2978.182950778254,4414.271524139906,-55064.816179731235,3.7968952619144023
1689.8305084745762,67.68750009458535,3042.792348694612,4414.271524139906,-55064.816179731235,3.7968952619144023
1715.2542372881355,67.68750009458535,3107.40174661097,4414.271524139906,-55064.816179731235,3.7968952619144023
1740.677966101695,67.68750009458535,3172.0111445273287,4414.271524139906,-55064.816179731235,3.7968952619144023
1766.1016949152543,67.68750009458535,3236.6205424436866,4414.271524139906,-55064.816179731235,3.7968952619144023
1791.5254237288136,67.68750009458535,3301.2299403600446,4414.271524139906,-55064.816179731235,3.7968952619144023
1816.9491525423728,67.68750009458535,3365.8393382764025,4414.271524139906,-55064.816179731235,3.7968952619144023
1842.3728813559321,67.68750009458535,3430.4487361927604,4414.271524139906,-55064.816179731235,3.7968952619144023
1867.7966101694915,67.68750009458535,3495.0581341091183,4414.271524139906,-55064.816179731235,3.7968952619144023
1893.2203389830509,67.68750009458535,3559.667532025477,4414.271524139906,-55064.816179731235,3.7968952619144023
1918.6440677966102,67.68750009458535,3624.276929941835,4414.271524139906,-55064.816179731235,3.7968952619144023
1944.0677966101696,67.68750009458535,3688.886327858193,4414.271524139906,-55064.816179731235,3.7968952619144023
1969.4915254237287,67.68750009458535,3753.495725774551,4414.271524139906,-55064.816179731235,3.7968952619144023
1994.915254237288,67.68750009458535,3818.105123690909,4414.271524139906,-55064.816179731235,3.7968952619144023
2020.3389830508474,67.68750009458535,3882.7145216072668,4414.271524139906,-55064.816179731235,3.7968952619144023
2045.7627118644068,67.68750009458535,3947.3239195236256,4414.271524139906,-55064.816179731235,3.7968952619144023
2071.186440677966,67.68750009458535,4011.9333174399826,4414.271524139906,-55064.816179731235,3.7968952619144023
2096.610169491525,67.68750009458535,4076.5427153563405,4414.271524139906,-55064.816179731235,3.7968952619144023
2122.0338983050847,67.68750009458535,4141.152113272699,4414.271524139906,-55064.816179731235,3.7968952619144023
2147.4576271186443,67.68750009458535,4205.761511189058,4414.271524139906,-55064.816179731235,3.7968952619144023
2172.8813559322034,67.68750009458535,4270.370909105415,4414.271524139906,-55064.816179731235,3.7968952619144023
2198.3050847457625,67.68750009458535,4334.980307021773,4414.271524139906,-55064.816179731235,3.7968952619144023
2223.728813559322,67.68750009458535,4399.589704938132,4414.271524139906,-55064.816179731235,3.7968952619144023
2249.1525423728813,67.68750009458535,4464.199102854489,4414.271524139906,-55064.816179731235,3.7968952619144023
2274.576271186441,67.68750009458535,4528.808500770848,4414.271524139906,-55064.816179731235,3.7968952619144023
2300.0,67.68750009458535,4593.417898687206,4414.271524139906,-55064.816179731235,3.7968952619144023
800.0,76.0949668545988,680.408749711311,5623.258871009884,-53855.82883286125,3.329945132382526
825.4237288135594,76.0949668545988,745.0181476276694,5623.258871009884,-53855.82883286125,3.329945132382526
850.8474576271186,76.0949668545988,809.6275455440273,5623.258871009884,-53855.82883286125,3.329945132382526
876.271186440678,76.0949668545988,874.2369434603852,5623.258871009884,-53855.82883286125,3.329945132382526
901.6949152542372,76.0949668545988,938.8463413767431,5623.258871009884,-53855.82883286125,3.329945132382526
927.1186440677966,76.0949668545988,1003.4557392931015,5623.258871009884,-53855.82883286125,3.329945132382526
952.542372881356,76.0949668545988,1068.0651372094594,5623.258871009884,-53855.82883286125,3.329945132382526
977.9661016949153,76.0949668545988,1132.6745351258178,5623.258871009884,-53855.82883286125,3.329945132382526
1003.3898305084746,76.0949668545988,1197.2839330421757,5623.258871009884,-53855.82883286125,3.329945132382526
1028.8135593220338,76.0949668545988,1261.8933309585332,5623.258871009884,-53855.82883286125,3.329945132382526
1054.2372881355932,76.0949668545988,1326.5027288748915,5623.258871009884,-53855.82883286125,3.329945132382526
1079.6610169491526,76.0949668545988,1391.11212679125,5623.258871009884,-53855.82883286125,3.329945132382526
1105.084745762712,76.0949668545988,1455.7215247076078,5623.258871009884,-53855.82883286125,3.329945132382526
1130.508474576271,76.0949668545988,1520.3309226239653,5623.258871009884,-53855.82883286125,3.329945132382526
1155.9322033898306,76.0949668545988,1584.9403205403241,5623.258871009884,-53855.82883286125,3.329945132382526
1181.3559322033898,76.0949668545988,1649.5497184566816,5623.258871009884,-53855.82883286125,3.329945132382526
1206.7796610169491,76.0949668545988,1714.15911637304,5623.258871009884,-53855.82883286125,3.329945132382526
1232.2033898305085,76.0949668545988,1778.768514289398,5623.258871009884,-53855.82883286125,3.329945132382526
1257.6271186440677,76.0949668545988,1843.3779122057558,5623.258871009884,-53855.82883286125,3.329945132382526
1283.0508474576272,76.0949668545988,1907.9873101221146,5623.258871009884,-53855.82883286125,3.329945132382526
1308.4745762711864,76.0949668545988,1972.5967080384721,5623.258871009884,-53855.82883286125,3.329945132382526
1333.8983050847457,76.0949668545988,2037.20610595483,5623.258871009884,-53855.82883286125,3.329945132382526
1359.322033898305,76.0949668545988,2101.8155038711884,5623.258871009884,-53855.82883286125,3.329945132382526
1384.7457627118642,76.0949668545988,2166.424901787546,5623.258871009884,-53855.82883286125,3.329945132382526
1410.1694915254238,76.0949668545988,2231.0342997039047,5623.258871009884,-53855.82883286125,3.329945132382526
1435.593220338983,76.0949668545988,2295.643697620262,5623.258871009884,-53855.82883286125,3.329945132382526
1461.0169491525423,76.0949668545988,2360.2530955366205,5623.258871009884,-53855.82883286125,3.329945132382526
1486.4406779661017,76.0949668545988,2424.8624934529785,5623.258871009884,-53855.82883286125,3.329945132382526
1511.864406779661,76.0949668545988,2489.471891369337,5623.258871009884,-53855.82883286125,3.329945132382526
1537.2881355932204,76.0949668545988,2554.0812892856948,5623.258871009884,-53855.82883286125,3.329945132382526
1562.7118644067796,76.0949668545988,2618.6906872020527,5623.258871009884,-53855.82883286125,3.329945132382526
1588.135593220339,76.0949668545988,2683.3000851184106,5623.258871009884,-53855.82883286125,3.329945132382526
1613.5593220338983,76.0949668545988,2747.909483034769,5623.258871009884,-53855.82883286125,3.329945132382526
1638.9830508474577,76.0949668545988,2812.518880951127,5623.258871009884,-53855.82883286125,3.329945132382526
1664.406779661017,76.0949668545988,2877.128278867485,5623.258871009884,-53855.82883286125,3.329945132382526
